"",,,Soya,930,221,7.5,2.5,31.9,29.1,0.9,6.2,0.20,29.1,N/A,29.1,87
"",,,Coconut,936,223,10.0,8.5,32.6,29.1,0.9,0.2,0.33,29.1,N/A,29.1,87
"",,Grande,Skimmed,1191,284,4.0,2.3,50.0,45.5,0.1,11.9,0.39,45.5,8.6,36.9,174
"",,,Semi Skimmed,1398,333,9.5,5.7,50.0,45.5,0.1,11.9,0.38,45.5,12.5,33.0,174
"",,,Whole,1622,386,16.0,10.2,48.9,44.5,0.1,11.5,0.38,44.5,11.7,32.7,174
"",,,Soya,1267,302,10.2,3.3,43.5,39.0,1.2,8.4,0.28,39.0,N/A,39.0,174
"",,,Coconut,1276,304,13.6,11.6,44.5,39.0,1.2,0.2,0.46,39.0,N/A,39.0,174
"",,Venti,Skimmed,1494,356,5.0,2.9,62.9,56.7,0.1,14.7,0.48,56.7,17.1,39.6,261
"",,,Semi Skimmed,1751,417,11.8,7.1,62.9,56.7,0.1,14.7,0.47,56.7,17.1,39.6,261
"",,,Whole,2029,483,19.9,12.7,61.6,55.4,0.1,14.3,0.47,55.4,16.1,39.3,261
"",,,Soya,1588,378,12.7,4.2,54.8,48.6,1.5,10.5,0.35,48.6,N/A,48.6,261
"",,,Coconut,1599,381,16.9,14.4,56.0,48.6,1.5,0.3,0.57,48.6,N/A,48.6,261
"",Molten Hot Chocolate,Short,Skimmed,1048,250,10.2,4.3,31.1,26.0,1.7,7.6,0.29,26.0,9.0,17.0,4
"",Semi Skimmed,1150,274,12.9,6.0,31.1,26.0,1.7,7.6,0.28,26.0,9.0,17.0,4,,
"",Whole,1260,300,16.1,8.2,30.5,25.5,1.7,7.4,0.28,25.5,8.5,17.0,4,,
"",Soya,1086,258,13.2,4.8,27.8,22.8,2.3,5.9,0.23,22.8,N/A,22.8,4,,
"",Coconut,1090,259,14.9,8.9,28.4,22.8,2.3,1.8,0.32,22.8,N/A,22.8,4,,
Tall,Skimmed,1380,329,11.7,5.2,42.9,36.2,2.4,11.7,0.41,36.2,9.1,27.1,6,,
"",Semi Skimmed,1544,368,16.0,7.9,42.9,36.2,2.4,11.7,0.40,36.2,9.1,27.1,6,,
"",Whole,1720,410,21.2,11.4,42.1,35.4,2.4,11.4,0.40,35.4,8.6,26.8,6,,
"",Soya,1440,343,16.6,6.0,37.8,31.1,3.3,9.0,0.32,31.1,N/A,31.1,6,,
"",Coconut,1447,345,19.3,12.5,38.6,31.1,3.3,2.5,0.46,31.1,N/A,31.1,6,,
Grande,Skimmed,1786,425,15.1,6.3,56.1,47.2,3.1,14.7,0.52,47.2,9.2,38.1,7,,
"",Semi Skimmed,1990,474,20.5,9.7,56.1,47.2,3.1,14.7,0.51,47.2,14.3,33.0,7,,
"",Whole,2211,526,26.9,14.1,55.1,46.2,3.1,14.4,0.51,46.2,13.5,32.8,7,,
"",Soya,1861,443,21.2,7.3,49.7,40.8,4.3,11.3,0.42,40.8,N/A,40.8,7,,
"",Coconut,1869,445,24.5,15.4,50.7,40.8,4.3,3.2,0.59,40.8,N/A,40.8,7,,
Mini,Skimmed,1033,246,11.4,5.9,30.4,27.7,0.9,5.0,0.40,27.7,6.3,21.4,1,,
"",Semi Skimmed,1101,262,13.2,7.0,30.4,27.7,0.9,5.0,0.40,27.7,6.3,21.4,1,,
"",Whole,1175,280,15.4,8.5,30.1,27.3,0.9,4.8,0.40,27.3,5.9,21.4,1,,
"",Soya,1058,252,13.4,6.2,28.3,25.5,1.3,3.8,0.36,25.5,N/A,25.5,1,,
"",Coconut,1061,253,14.6,8.9,28.6,25.5,1.3,1.1,0.42,25.5,N/A,25.5,1,,
Tall,Skimmed,1257,299,12.6,6.0,40.8,37.0,1.1,5.2,0.51,37.0,6.4,30.7,2,,
Semi Skimmed,1326,316,14.4,7.1,40.8,37.0,1.1,5.2,0.51,37.0,6.4,30.7,2,,,
Whole,1399,333,16.5,8.6,40.5,36.7,1.1,5.1,0.51,36.7,6.0,30.7,2,,,
Soya,1282,305,14.6,6.3,38.7,34.9,1.5,4.1,0.48,34.9,N/A,34.9,2,,,
Coconut,1285,306,15.7,9.1,39.0,34.9,1.5,1.4,0.54,34.9,N/A,34.9,2,,,
Skimmed,1763,420,17.7,8.4,57.4,52.1,1.6,7.0,0.72,52.2,6.7,45.5,3,,,
Semi Skimmed,1855,442,20.1,9.9,57.4,52.1,1.6,7.0,0.72,52.2,6.7,45.5,3,,,
Whole,1954,465,23.0,11.9,56.9,51.7,1.6,6.9,0.72,51.7,6.3,45.4,3,,,
Soya,1797,428,20.4,8.8,54.5,49.3,2.1,5.5,0.68,49.3,N/A,49.3,3,,,
"",HOT CUP SIZES,* Nutrition information for beverages is calculated based on Starbucks standard recipes.
"",SHORT -- 237 ml (8 fl oz),"Whole milk is based on 3.5% milk fat, this may differ slightly from milks in your region.Because our beverages are handcrafted and may be customized, exact information may vary.New product introduction, ingredient changes or recipe changes during the life of this publication may cause this information to be incomplete."
"",TALL -- 354 ml (12 fl oz),
"",GRANDE -- 473 ml (16 fl oz),
"",VENTI -- 591 ml (20 fl oz),
"",COLD CUP SIZES,
"",Mini -- 296 ml (10 fl oz),
"",TALL -- 354 ml (12 fl oz),
"",GRANDE -- 473 ml (16 fl oz),
